"id";"provider_operation_id";"merchant_id";"from_wallet_id";"to_wallet_id";"currency_id";"order_id";"amount";"description";"type";"in_sandbox";"status";"error";"has_error";"error_by_user_id";"time_create";"time_update";"time_result"
22940157;null;362;3881;3865;5;"1c9zZKgYmzg.1";15.0000;null;payin;0;fail;null;0;null;2022-03-30 13:05:00.000;2022-03-30 13:40:05.000;2022-03-30 13:40:05.000
22940159;null;362;3881;3865;5;"1c9za3IQBMG.1";300.0000;null;payin;0;fail;null;0;null;2022-03-30 13:05:12.000;2022-03-30 13:40:05.000;2022-03-30 13:40:05.000
22940161;null;362;3881;3865;5;"1c9za2uIHIm.1";40.0000;null;payin;0;fail;null;0;null;2022-03-30 13:05:12.000;2022-03-30 13:06:15.000;2022-03-30 13:06:15.000
22940163;"147912329";362;3881;3865;5;"1c9zaEyWuAq.1";25.0000;null;payin;0;paid;null;0;null;2022-03-30 13:05:15.000;2022-03-30 13:06:01.000;2022-03-30 13:06:01.000
22940165;"147912346";362;3881;3865;5;"1c9zbX1ynh2.1";100.0000;null;payin;0;paid;null;0;null;2022-03-30 13:05:30.000;2022-03-30 13:06:05.000;2022-03-30 13:06:05.000
22940167;null;362;3881;3865;5;"1c9zbRIazmC.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:05:31.000;2022-03-30 13:06:05.000;2022-03-30 13:06:05.000
22940169;"147912351";362;3881;3865;5;"1c9zbfbLs7k.1";45.0000;null;payin;0;paid;null;0;null;2022-03-30 13:05:34.000;2022-03-30 13:06:04.000;2022-03-30 13:06:04.000
22940171;null;362;3881;3865;5;"1c9zd1OQQiW.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:05:50.000;2022-03-30 13:06:23.000;2022-03-30 13:06:23.000
22940173;"147912363";362;3881;3865;5;"1c9zd19wu9I.1";20.0000;null;payin;0;paid;null;0;null;2022-03-30 13:05:50.000;2022-03-30 13:08:22.000;2022-03-30 13:08:22.000
22940175;null;362;3881;3865;5;"1c9zd1Y4n8i.1";10.0000;null;payin;0;fail;null;0;null;2022-03-30 13:05:50.000;2022-03-30 13:06:17.000;2022-03-30 13:06:17.000
22940177;null;362;3881;3865;5;"1c9zcxCPrZQ.1";23.0000;null;payin;0;fail;null;0;null;2022-03-30 13:05:51.000;2022-03-30 13:07:11.000;2022-03-30 13:07:11.000
22940179;"147912375";362;3881;3865;5;"1c9zdrS7DqC.1";100.0000;null;payin;0;paid;null;0;null;2022-03-30 13:06:04.000;2022-03-30 13:06:42.000;2022-03-30 13:06:42.000
22940181;null;362;3881;3865;5;"1c9zdvsbJYW.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:06:05.000;2022-03-30 13:30:09.000;2022-03-30 13:30:09.000
22940183;"147912379";362;3881;3865;5;"1c9zeCxN6jA.1";20.0000;null;payin;0;paid;null;0;null;2022-03-30 13:06:06.000;2022-03-30 13:06:50.000;2022-03-30 13:06:50.000
22940185;"147912387";362;3881;3865;5;"1c9zebFD8pU.1";15.0000;null;payin;0;paid;null;0;null;2022-03-30 13:06:14.000;2022-03-30 13:07:32.000;2022-03-30 13:07:32.000
22940187;null;362;3881;3865;5;"1c9zf3qitWa.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:06:18.000;2022-03-30 13:06:50.000;2022-03-30 13:06:50.000
22940189;"147912393";362;3881;3865;5;"1c9zfDqeoXQ.1";1000.0000;null;payin;0;paid;null;0;null;2022-03-30 13:06:20.000;2022-03-30 13:06:48.000;2022-03-30 13:06:48.000
22940191;null;362;3881;3865;5;"1c9zfNbY1my.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:06:22.000;2022-03-30 13:06:56.000;2022-03-30 13:06:56.000
22940193;null;362;3881;3865;5;"1c9zfTzWRAu.1";10.0000;null;payin;0;fail;null;0;null;2022-03-30 13:06:26.000;2022-03-30 13:30:09.000;2022-03-30 13:30:09.000
22940195;null;362;3881;3865;5;"1c9zfmIMkGu.1";19.0000;null;payin;0;fail;null;0;null;2022-03-30 13:06:27.000;2022-03-30 13:06:50.000;2022-03-30 13:06:50.000
22940197;null;362;3881;3865;5;"1c9zh1euTB2.1";15.0000;null;payin;0;fail;null;0;null;2022-03-30 13:06:47.000;2022-03-30 13:07:19.000;2022-03-30 13:07:19.000
22940199;null;362;3881;3865;5;"1c9zhnBaMSm.1";18.0000;null;payin;0;fail;null;0;null;2022-03-30 13:06:55.000;2022-03-30 13:07:26.000;2022-03-30 13:07:26.000
22940201;"147912428";362;3881;3865;5;"1c9ziDnuDlw.1";20.0000;null;payin;0;paid;null;0;null;2022-03-30 13:07:03.000;2022-03-30 13:07:32.000;2022-03-30 13:07:32.000
22940203;"147912431";362;3881;3865;5;"1c9zikFr1jE.1";20.0000;null;payin;0;paid;null;0;null;2022-03-30 13:07:08.000;2022-03-30 13:09:17.000;2022-03-30 13:09:17.000
22940205;null;362;3881;3865;5;"1c9zjXks10i.1";21.0000;null;payin;0;fail;null;0;null;2022-03-30 13:07:18.000;2022-03-30 13:07:43.000;2022-03-30 13:07:43.000
22940207;null;362;3881;3865;5;"1c9zkLatKz2.1";100.0000;null;payin;0;fail;null;0;null;2022-03-30 13:07:29.000;2022-03-30 13:08:17.000;2022-03-30 13:08:17.000
22940209;null;362;3881;3865;5;"1c9zkhYoj4a.1";36.0000;null;payin;0;fail;null;0;null;2022-03-30 13:07:34.000;2022-03-30 13:08:09.000;2022-03-30 13:08:09.000
22940211;null;362;3881;3865;5;"1c9zly7jN7g.1";22.0000;null;payin;0;fail;null;0;null;2022-03-30 13:07:51.000;2022-03-30 13:08:44.000;2022-03-30 13:08:44.000
22940213;"147912475";362;3881;3865;5;"1c9zmhboAOe.1";30.0000;null;payin;0;paid;null;0;null;2022-03-30 13:08:03.000;2022-03-30 13:08:39.000;2022-03-30 13:08:39.000
22940215;null;362;3881;3865;5;"1c9znqVGidk.1";12.0000;null;payin;0;fail;null;0;null;2022-03-30 13:08:19.000;2022-03-30 13:09:22.000;2022-03-30 13:09:22.000
22940217;null;362;3881;3865;5;"1c9zoFXwX4a.1";21.0000;null;payin;0;fail;null;0;null;2022-03-30 13:08:22.000;2022-03-30 13:09:00.000;2022-03-30 13:09:00.000
22940219;"147912496";362;3881;3865;5;"1c9zoPq2oXg.1";89.0000;null;payin;0;paid;null;0;null;2022-03-30 13:08:24.000;2022-03-30 13:08:57.000;2022-03-30 13:08:57.000
22940221;null;362;3881;3865;5;"1c9zoqPoGcC.1";17.0000;null;payin;0;fail;null;0;null;2022-03-30 13:08:30.000;2022-03-30 13:09:03.000;2022-03-30 13:09:03.000
22940223;"147912504";362;3881;3865;5;"1c9zonqHhVw.1";12.0000;null;payin;0;paid;null;0;null;2022-03-30 13:08:32.000;2022-03-30 13:09:07.000;2022-03-30 13:09:07.000
22940225;"147912515";362;3881;3865;5;"1c9zpp6YurQ.1";49.0000;null;payin;0;paid;null;0;null;2022-03-30 13:08:46.000;2022-03-30 13:09:18.000;2022-03-30 13:09:18.000
22940227;null;362;3881;3865;5;"1c9zqmwEZma.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:08:59.000;2022-03-30 13:09:58.000;2022-03-30 13:09:58.000
22940229;null;362;3881;3865;5;"1c9zqyyU0kC.1";15.0000;null;payin;0;fail;null;0;null;2022-03-30 13:08:59.000;2022-03-30 13:09:03.000;2022-03-30 13:09:03.000
22940231;"147912527";362;3881;3865;5;"1c9zr8BsXa4.1";23.0000;null;payin;0;paid;null;0;null;2022-03-30 13:09:01.000;2022-03-30 13:09:50.000;2022-03-30 13:09:50.000
22940233;null;362;3881;3865;5;"1c9zr2Hhzmq.1";39.0000;null;payin;0;fail;null;0;null;2022-03-30 13:09:02.000;2022-03-30 13:09:52.000;2022-03-30 13:09:52.000
22940235;null;362;3881;3865;5;"1c9zrQZY0p6.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:09:05.000;2022-03-30 13:11:42.000;2022-03-30 13:11:42.000
22940237;null;362;3881;3865;5;"1c9zsYl0iq8.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:09:23.000;2022-03-30 13:40:06.000;2022-03-30 13:40:06.000
22940239;null;362;3881;3865;5;"1c9zsxCDVAW.1";94.0000;null;payin;0;fail;null;0;null;2022-03-30 13:09:26.000;2022-03-30 13:09:58.000;2022-03-30 13:09:58.000
22940241;null;362;3881;3865;5;"1c9zsyan9qC.1";10.1100;null;payin;0;fail;null;0;null;2022-03-30 13:09:26.000;2022-03-30 13:40:06.000;2022-03-30 13:40:06.000
22940243;"147912559";362;3881;3865;5;"1c9ztFcixiC.1";20.0000;null;payin;0;paid;null;0;null;2022-03-30 13:09:30.000;2022-03-30 13:10:01.000;2022-03-30 13:10:01.000
22940245;null;362;3881;3865;5;"1c9ztaXvo92.1";15.0000;null;payin;0;fail;null;0;null;2022-03-30 13:09:37.000;2022-03-30 13:09:41.000;2022-03-30 13:09:41.000
22940247;"147912572";362;3881;3865;5;"1c9zuHzyhfM.1";100.0000;null;payin;0;paid;null;0;null;2022-03-30 13:09:44.000;2022-03-30 13:10:23.000;2022-03-30 13:10:23.000
22940249;"147912576";362;3881;3865;5;"1c9zusT9JpI.1";20.0000;null;payin;0;paid;null;0;null;2022-03-30 13:09:52.000;2022-03-30 13:11:00.000;2022-03-30 13:11:00.000
22940251;null;362;3881;3865;5;"1c9zuu6liOO.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:09:52.000;2022-03-30 13:10:25.000;2022-03-30 13:10:25.000
22940253;"147912578";362;3881;3865;5;"1c9zv5HMxlo.1";100.0000;null;payin;0;paid;null;0;null;2022-03-30 13:09:55.000;2022-03-30 13:10:13.000;2022-03-30 13:10:13.000
22940255;"147912584";362;3881;3865;5;"1c9zvXYRb6G.1";24.0000;null;payin;0;paid;null;0;null;2022-03-30 13:10:01.000;2022-03-30 13:10:51.000;2022-03-30 13:10:51.000
22940257;"147912587";362;3881;3865;5;"1c9zvqY9Jlw.1";850.0000;null;payin;0;paid;null;0;null;2022-03-30 13:10:05.000;2022-03-30 13:10:30.000;2022-03-30 13:10:29.000
22940259;null;362;3881;3865;5;"1c9zvyQeycy.1";12.0000;null;payin;0;fail;null;0;null;2022-03-30 13:10:07.000;2022-03-30 13:40:07.000;2022-03-30 13:40:07.000
22940261;null;362;3881;3865;5;"1c9zyHN6whE.1";94.0000;null;payin;0;fail;null;0;null;2022-03-30 13:10:38.000;2022-03-30 13:50:03.000;2022-03-30 13:50:03.000
22940263;null;362;3881;3865;5;"1c9zyWfkNOq.1";37.0000;null;payin;0;fail;null;0;null;2022-03-30 13:10:41.000;2022-03-30 13:11:06.000;2022-03-30 13:11:06.000
22940265;null;362;3881;3865;5;"1c9zyvTf48O.1";170.0000;null;payin;0;fail;null;0;null;2022-03-30 13:10:47.000;2022-03-30 13:11:17.000;2022-03-30 13:11:17.000
22940267;"147912607";362;3881;3865;5;"1c9zzAeLjCC.1";250.0000;null;payin;0;paid;null;0;null;2022-03-30 13:10:50.000;2022-03-30 13:11:10.000;2022-03-30 13:11:10.000
22940269;null;362;3881;3865;5;"1c9zz8RofdA.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:10:52.000;2022-03-30 13:50:03.000;2022-03-30 13:50:03.000
22940271;null;362;3881;3865;5;"1c9zzT4HzTk.1";21.0000;null;payin;0;fail;null;0;null;2022-03-30 13:10:54.000;2022-03-30 13:50:04.000;2022-03-30 13:50:04.000
22940273;null;362;3881;3865;5;"1c9zzj1neue.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:10:58.000;2022-03-30 13:17:49.000;2022-03-30 13:17:49.000
22940275;"147912615";362;3881;3865;5;"1c9zzuWq1ei.1";21.0000;null;payin;0;paid;null;0;null;2022-03-30 13:11:00.000;2022-03-30 13:11:35.000;2022-03-30 13:11:35.000
22940277;null;362;3881;3865;5;"1cA00G3VwK8.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:11:07.000;2022-03-30 13:12:11.000;2022-03-30 13:12:11.000
22940279;null;362;3881;3865;5;"1cA00lGXS1w.1";10.1100;null;payin;0;fail;null;0;null;2022-03-30 13:11:14.000;2022-03-30 13:50:04.000;2022-03-30 13:50:04.000
22940281;"147912636";362;3881;3865;5;"1cA01sa4MGe.1";20.0000;null;payin;0;paid;null;0;null;2022-03-30 13:11:29.000;2022-03-30 13:11:59.000;2022-03-30 13:11:59.000
22940283;"147912638";362;3881;3865;5;"1cA02FE0Nbk.1";20.0000;null;payin;0;paid;null;0;null;2022-03-30 13:11:34.000;2022-03-30 13:12:06.000;2022-03-30 13:12:06.000
22940285;"147912643";362;3881;3865;5;"1cA02efwVgO.1";20.0000;null;payin;0;paid;null;0;null;2022-03-30 13:11:37.000;2022-03-30 13:12:04.000;2022-03-30 13:12:04.000
22940287;null;362;3881;3865;5;"1cA02glNc3s.1";82.0000;null;payin;0;fail;null;0;null;2022-03-30 13:11:40.000;2022-03-30 13:50:04.000;2022-03-30 13:50:04.000
22940289;"147912651";362;3881;3865;5;"1cA03yEmPvk.1";20.0000;null;payin;0;paid;null;0;null;2022-03-30 13:11:55.000;2022-03-30 13:12:45.000;2022-03-30 13:12:45.000
22940293;null;362;3881;3865;5;"1cA04SvReoC.1";10.0000;null;payin;0;fail;null;0;null;2022-03-30 13:12:02.000;2022-03-30 13:13:13.000;2022-03-30 13:13:13.000
22940295;null;362;3881;3865;5;"1cA04bTOlii.1";21.0000;null;payin;0;fail;null;0;null;2022-03-30 13:12:04.000;2022-03-30 13:50:05.000;2022-03-30 13:50:05.000
22940297;null;362;3881;3865;5;"1cA04ujZCs4.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:12:08.000;2022-03-30 13:12:37.000;2022-03-30 13:12:37.000
22940299;"147912674";362;3881;3865;5;"1cA05dh08Bc.1";23.0000;null;payin;0;paid;null;0;null;2022-03-30 13:12:18.000;2022-03-30 13:12:58.000;2022-03-30 13:12:58.000
22940301;"147912682";362;3881;3865;5;"1cA06QNCwFc.1";150.0000;null;payin;0;paid;null;0;null;2022-03-30 13:12:28.000;2022-03-30 13:12:57.000;2022-03-30 13:12:57.000
22940303;"147912687";362;3881;3865;5;"1cA079ywv6O.1";40.0000;null;payin;0;paid;null;0;null;2022-03-30 13:12:38.000;2022-03-30 13:13:06.000;2022-03-30 13:13:06.000
22940305;null;362;3881;3865;5;"1cA07V64uzw.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:12:43.000;2022-03-30 13:12:48.000;2022-03-30 13:12:48.000
22940307;null;362;3881;3865;5;"1cA07bpcrKq.1";82.0000;null;payin;0;fail;null;0;null;2022-03-30 13:12:44.000;2022-03-30 13:50:05.000;2022-03-30 13:50:05.000
22940309;"147912696";362;3881;3865;5;"1cA083lhB2W.1";25.0000;null;payin;0;paid;null;0;null;2022-03-30 13:12:53.000;2022-03-30 13:13:26.000;2022-03-30 13:13:26.000
22940311;null;362;3881;3865;5;"1cA08DO4PK4.1";17.0000;null;payin;0;fail;null;0;null;2022-03-30 13:12:55.000;2022-03-30 13:13:24.000;2022-03-30 13:13:24.000
22940313;"147912698";362;3881;3865;5;"1cA08OPaUXQ.1";25.0000;null;payin;0;paid;null;0;null;2022-03-30 13:12:55.000;2022-03-30 13:13:33.000;2022-03-30 13:13:33.000
22940315;"147912699";362;3881;3865;5;"1cA08YNoppw.1";18.0000;null;payin;0;paid;null;0;null;2022-03-30 13:12:57.000;2022-03-30 13:13:21.000;2022-03-30 13:13:21.000
22940317;"147912700";362;3881;3865;5;"1cA08c8IJMm.1";20.0000;null;payin;0;paid;null;0;null;2022-03-30 13:12:58.000;2022-03-30 13:14:27.000;2022-03-30 13:14:27.000
22940319;null;362;3881;3865;5;"1cA09OQwOZM.1";11.0000;null;payin;0;fail;null;0;null;2022-03-30 13:13:11.000;2022-03-30 13:40:09.000;2022-03-30 13:40:09.000
22940321;null;362;3881;3865;5;"1cA09ay87m4.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:13:11.000;2022-03-30 13:13:40.000;2022-03-30 13:13:40.000
22940323;null;362;3881;3865;5;"1cA09fBqHhY.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:13:12.000;2022-03-30 13:13:47.000;2022-03-30 13:13:47.000
22940325;null;362;3881;3865;5;"1cA0A8Z2dBQ.1";21.0000;null;payin;0;fail;null;0;null;2022-03-30 13:13:19.000;2022-03-30 13:50:05.000;2022-03-30 13:50:05.000
22940327;"147912726";362;3881;3865;5;"1cA0AQRUFBQ.1";12.0000;null;payin;0;paid;null;0;null;2022-03-30 13:13:25.000;2022-03-30 13:14:11.000;2022-03-30 13:14:11.000
22940329;"147912728";362;3881;3865;5;"1cA0AqzGUHQ.1";36.0000;null;payin;0;paid;null;0;null;2022-03-30 13:13:28.000;2022-03-30 13:14:06.000;2022-03-30 13:14:06.000
22940331;null;362;3881;3865;5;"1cA0BnGQWye.1";11.0000;null;payin;0;fail;null;0;null;2022-03-30 13:13:43.000;2022-03-30 13:14:25.000;2022-03-30 13:14:25.000
22940333;null;362;3881;3865;5;"1cA0C0Jgvse.1";82.0000;null;payin;0;fail;null;0;null;2022-03-30 13:13:44.000;2022-03-30 13:50:06.000;2022-03-30 13:50:06.000
22940335;"147912752";362;3881;3865;5;"1cA0CkZAjsO.1";15.0000;null;payin;0;paid;null;0;null;2022-03-30 13:13:54.000;2022-03-30 13:14:28.000;2022-03-30 13:14:28.000
22940337;null;362;3881;3865;5;"1cA0Dhruvi4.1";10.1100;null;payin;0;fail;null;0;null;2022-03-30 13:14:07.000;2022-03-30 13:14:39.000;2022-03-30 13:14:39.000
22940339;"147912782";362;3881;3865;5;"1cA0FivvIqO.1";10.0000;null;payin;0;paid;null;0;null;2022-03-30 13:14:34.000;2022-03-30 13:15:15.000;2022-03-30 13:15:14.000
22940341;null;362;3881;3865;5;"1cA0FgYJuGu.1";15.0000;null;payin;0;fail;null;0;null;2022-03-30 13:14:34.000;2022-03-30 13:15:12.000;2022-03-30 13:15:12.000
22940343;null;362;3881;3865;5;"1cA0GZMtCdM.1";14.0000;null;payin;0;fail;null;0;null;2022-03-30 13:14:48.000;2022-03-30 13:15:32.000;2022-03-30 13:15:32.000
22940345;null;362;3881;3865;5;"1cA0GyqoWcS.1";82.0000;null;payin;0;fail;null;0;null;2022-03-30 13:14:51.000;2022-03-30 13:50:06.000;2022-03-30 13:50:06.000
22940347;"147912810";362;3881;3865;5;"1cA0IF2ASsC.1";15.0000;null;payin;0;paid;null;0;null;2022-03-30 13:15:08.000;2022-03-30 13:15:45.000;2022-03-30 13:15:45.000
22940349;null;362;3881;3865;5;"1cA0IwsuSi8.1";96.0000;null;payin;0;fail;null;0;null;2022-03-30 13:15:18.000;2022-03-30 13:15:49.000;2022-03-30 13:15:49.000
22940351;null;362;3881;3865;5;"1cA0KIVTqQS.1";15.0000;null;payin;0;fail;null;0;null;2022-03-30 13:15:36.000;2022-03-30 13:16:03.000;2022-03-30 13:16:03.000
22940353;null;362;3881;3865;5;"1cA0KHSThdg.1";15.0000;null;payin;0;fail;null;0;null;2022-03-30 13:15:36.000;2022-03-30 13:50:06.000;2022-03-30 13:50:06.000
22940355;null;362;3881;3865;5;"1cA0KMmJbqi.1";21.0000;null;payin;0;fail;null;0;null;2022-03-30 13:15:39.000;2022-03-30 13:50:07.000;2022-03-30 13:50:07.000
22940357;"147912840";362;3881;3865;5;"1cA0KsrGtCi.1";20.0000;null;payin;0;paid;null;0;null;2022-03-30 13:15:44.000;2022-03-30 13:16:15.000;2022-03-30 13:16:15.000
22940359;"147912845";362;3881;3865;5;"1cA0L9pVvRw.1";14.0000;null;payin;0;paid;null;0;null;2022-03-30 13:15:48.000;2022-03-30 13:16:26.000;2022-03-30 13:16:26.000
22940361;null;362;3881;3865;5;"1cA0LWlcG36.1";130.0000;null;payin;0;fail;null;0;null;2022-03-30 13:15:53.000;2022-03-30 13:18:11.000;2022-03-30 13:18:11.000
22940363;null;362;3881;3865;5;"1cA0LvhTiQS.1";50.0000;null;payin;0;fail;null;0;null;2022-03-30 13:15:58.000;2022-03-30 13:16:28.000;2022-03-30 13:16:27.000
22940365;"147912855";362;3881;3865;5;"1cA0Lztlshc.1";14.0000;null;payin;0;paid;null;0;null;2022-03-30 13:15:59.000;2022-03-30 13:16:30.000;2022-03-30 13:16:30.000
22940367;null;362;3881;3865;5;"1cA0LocvSSm.1";82.0000;null;payin;0;fail;null;0;null;2022-03-30 13:15:59.000;2022-03-30 13:50:07.000;2022-03-30 13:50:07.000
22940369;null;362;3881;3865;5;"1cA0M0BN0lc.1";13.0000;null;payin;0;fail;null;0;null;2022-03-30 13:15:59.000;2022-03-30 13:50:07.000;2022-03-30 13:50:07.000
22940371;null;362;3881;3865;5;"1cA0M56ECSu.1";10.0000;null;payin;0;fail;null;0;null;2022-03-30 13:16:00.000;2022-03-30 13:50:08.000;2022-03-30 13:50:08.000
22940373;null;362;3881;3865;5;"1cA0N6xySyu.1";27.2000;null;payin;0;fail;null;0;null;2022-03-30 13:16:14.000;2022-03-30 13:16:51.000;2022-03-30 13:16:51.000
22940375;"147912881";362;3881;3865;5;"1cA0OswyAim.1";10.0000;null;payin;0;paid;null;0;null;2022-03-30 13:16:38.000;2022-03-30 13:17:06.000;2022-03-30 13:17:06.000
22940377;"147912883";362;3881;3865;5;"1cA0Oyr8iW0.1";20.0000;null;payin;0;paid;null;0;null;2022-03-30 13:16:40.000;2022-03-30 13:17:20.000;2022-03-30 13:17:20.000
22940379;"147912894";362;3881;3865;5;"1cA0Qr5JHfs.1";10.0000;null;payin;0;paid;null;0;null;2022-03-30 13:17:07.000;2022-03-30 13:17:43.000;2022-03-30 13:17:42.000
22940383;null;362;3881;3865;5;"1cA0RZPrAAa.1";25.0000;null;payin;0;fail;null;0;null;2022-03-30 13:17:17.000;2022-03-30 13:19:47.000;2022-03-30 13:19:47.000
22940385;"147912900";362;3881;3865;5;"1cA0RdUll44.1";10.0000;null;payin;0;paid;null;0;null;2022-03-30 13:17:18.000;2022-03-30 13:21:30.000;2022-03-30 13:21:30.000
22940387;"147912904";362;3881;3865;5;"1cA0S3VKx0a.1";30.0000;null;payin;0;paid;null;0;null;2022-03-30 13:17:21.000;2022-03-30 13:18:04.000;2022-03-30 13:18:04.000
22940389;"147912918";362;3881;3865;5;"1cA0TwOwx9s.1";500.0000;null;payin;0;paid;null;0;null;2022-03-30 13:17:47.000;2022-03-30 13:20:15.000;2022-03-30 13:20:15.000
22940391;null;362;3881;3865;5;"1cA0U3D2TZo.1";19.0000;null;payin;0;fail;null;0;null;2022-03-30 13:17:48.000;2022-03-30 13:18:38.000;2022-03-30 13:18:38.000
22940393;"147912921";362;3881;3865;5;"1cA0UOMirdw.1";25.5000;null;payin;0;paid;null;0;null;2022-03-30 13:17:53.000;2022-03-30 13:18:27.000;2022-03-30 13:18:27.000
22940395;"147912925";362;3881;3865;5;"1cA0UXidMNk.1";89.0000;null;payin;0;paid;null;0;null;2022-03-30 13:17:55.000;2022-03-30 13:18:39.000;2022-03-30 13:18:39.000
22940397;"147912926";362;3881;3865;5;"1cA0UbLA5Kq.1";50.0000;null;payin;0;paid;null;0;null;2022-03-30 13:17:56.000;2022-03-30 13:21:04.000;2022-03-30 13:21:04.000
22940399;null;362;3881;3865;5;"1cA0VqwkZCS.1";200.0000;null;payin;0;fail;null;0;null;2022-03-30 13:18:13.000;2022-03-30 13:18:37.000;2022-03-30 13:18:37.000
22940401;"147912941";362;3881;3865;5;"1cA0WGvc9IW.1";20.0000;null;payin;0;paid;null;0;null;2022-03-30 13:18:18.000;2022-03-30 13:18:53.000;2022-03-30 13:18:52.000
22940403;"147912943";362;3881;3865;5;"1cA0WHu4j4K.1";200.0000;null;payin;0;paid;null;0;null;2022-03-30 13:18:21.000;2022-03-30 13:18:55.000;2022-03-30 13:18:55.000
22940405;null;362;3881;3865;5;"1cA0WOzTlM8.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:18:22.000;2022-03-30 14:00:03.000;2022-03-30 14:00:03.000
22940407;"147912947";362;3881;3865;5;"1cA0WgZl320.1";39.0000;null;payin;0;paid;null;0;null;2022-03-30 13:18:26.000;2022-03-30 13:19:16.000;2022-03-30 13:19:16.000
22940409;"147912948";362;3881;3865;5;"1cA0WugJ9ii.1";20.0000;null;payin;0;paid;null;0;null;2022-03-30 13:18:27.000;2022-03-30 13:18:58.000;2022-03-30 13:18:58.000
22940411;"147912954";362;3881;3865;5;"1cA0Y1Nnqeu.1";12.0000;null;payin;0;paid;null;0;null;2022-03-30 13:18:42.000;2022-03-30 13:19:21.000;2022-03-30 13:19:21.000
22940413;"147912963";362;3881;3865;5;"1cA0Z8uOIsa.1";50.0000;null;payin;0;paid;null;0;null;2022-03-30 13:18:57.000;2022-03-30 13:19:28.000;2022-03-30 13:19:28.000
22940415;null;362;3881;3865;5;"1cA0ZRTPkOG.1";90.0000;null;payin;0;fail;null;0;null;2022-03-30 13:19:04.000;2022-03-30 13:19:53.000;2022-03-30 13:19:53.000
22940417;null;362;3881;3865;5;"1cA0Zcgqy0G.1";125.0000;null;payin;0;fail;null;0;null;2022-03-30 13:19:04.000;2022-03-30 13:19:29.000;2022-03-30 13:19:29.000
22940419;null;362;3881;3865;5;"1cA0aT6y3Ky.1";30.0000;null;payin;0;fail;null;0;null;2022-03-30 13:19:15.000;2022-03-30 13:50:08.000;2022-03-30 13:50:08.000
22940421;null;362;3881;3865;5;"1cA0b2ZPJke.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:19:23.000;2022-03-30 13:50:09.000;2022-03-30 13:50:09.000
22940423;"147912986";362;3881;3865;5;"1cA0b8XYFMm.1";25.0000;null;payin;0;paid;null;0;null;2022-03-30 13:19:24.000;2022-03-30 13:20:56.000;2022-03-30 13:20:56.000
22940425;"147912988";362;3881;3865;5;"1cA0bJAwQWe.1";15.0000;null;payin;0;paid;null;0;null;2022-03-30 13:19:29.000;2022-03-30 13:20:04.000;2022-03-30 13:20:04.000
22940427;"147912992";362;3881;3865;5;"1cA0cSQG5mi.1";20.0000;null;payin;0;paid;null;0;null;2022-03-30 13:19:42.000;2022-03-30 13:20:12.000;2022-03-30 13:20:12.000
22940429;null;362;3881;3865;5;"1cA0dKl1VUO.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:19:54.000;2022-03-30 14:00:03.000;2022-03-30 14:00:03.000
22940431;null;362;3881;3865;5;"1cA0dJoY7d2.1";13.0000;null;payin;0;fail;null;0;null;2022-03-30 13:19:54.000;2022-03-30 14:00:04.000;2022-03-30 14:00:04.000
22940433;"147913003";362;3881;3865;5;"1cA0dSr9tWS.1";15.0000;null;payin;0;paid;null;0;null;2022-03-30 13:19:58.000;2022-03-30 13:21:02.000;2022-03-30 13:21:02.000
22940435;null;362;3881;3865;5;"1cA0e0iX9Xc.1";18.0000;null;payin;0;fail;null;0;null;2022-03-30 13:20:03.000;2022-03-30 13:20:50.000;2022-03-30 13:20:50.000
22940437;"147913017";362;3881;3865;5;"1cA0eKTvU48.1";20.0000;null;payin;0;paid;null;0;null;2022-03-30 13:20:10.000;2022-03-30 13:20:48.000;2022-03-30 13:20:47.000
22940439;"147913019";362;3881;3865;5;"1cA0eaj2HZ2.1";11.0000;null;payin;0;paid;null;0;null;2022-03-30 13:20:11.000;2022-03-30 13:20:40.000;2022-03-30 13:20:40.000
22940441;"147913025";362;3881;3865;5;"1cA0etVgSFk.1";100.0000;null;payin;0;paid;null;0;null;2022-03-30 13:20:15.000;2022-03-30 13:21:00.000;2022-03-30 13:21:00.000
