"id";"provider_operation_id";"merchant_id";"from_wallet_id";"to_wallet_id";"currency_id";"order_id";"amount";"description";"type";"in_sandbox";"status";"error";"has_error";"error_by_user_id";"time_create";"time_update";"time_result"
22939785;null;362;3881;3865;5;"1c9xjUCERsm.1";14.0000;null;payin;0;fail;null;0;null;2022-03-30 12:39:18.000;2022-03-30 12:39:48.000;2022-03-30 12:39:48.000
22939787;null;362;3881;3865;5;"1c9xkmQT4DI.1";90.0000;null;payin;0;fail;null;0;null;2022-03-30 12:39:38.000;2022-03-30 12:40:08.000;2022-03-30 12:40:08.000
22939801;null;362;3881;3865;5;"1c9xpj0x9jk.1";40.0000;null;payin;0;fail;null;0;null;2022-03-30 12:40:45.000;2022-03-30 12:41:22.000;2022-03-30 12:41:22.000
22939803;null;362;3881;3865;5;"1c9xqXupOoy.1";15.0000;null;payin;0;fail;null;0;null;2022-03-30 12:40:56.000;2022-03-30 12:41:30.000;2022-03-30 12:41:30.000
22939805;null;362;3881;3865;5;"1c9xrIRL8ca.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 12:41:04.000;2022-03-30 12:41:55.000;2022-03-30 12:41:55.000
22939807;null;362;3881;3865;5;"1c9xrW8uYvg.1";50.0000;null;payin;0;fail;null;0;null;2022-03-30 12:41:07.000;2022-03-30 12:41:41.000;2022-03-30 12:41:41.000
22939809;null;362;3881;3865;5;"1c9xrlVWNSC.1";10.0000;null;payin;0;fail;null;0;null;2022-03-30 12:41:13.000;2022-03-30 12:41:51.000;2022-03-30 12:41:51.000
22939813;null;362;3881;3865;5;"1c9xvZ2bxBI.1";18.0000;null;payin;0;fail;null;0;null;2022-03-30 12:42:02.000;2022-03-30 12:42:06.000;2022-03-30 12:42:06.000
22939817;null;362;3881;3865;5;"1c9xwUnPj3A.1";35.0000;null;payin;0;fail;null;0;null;2022-03-30 12:42:15.000;2022-03-30 12:43:23.000;2022-03-30 12:43:23.000
22939819;null;362;3881;3865;5;"1c9xystldmC.1";57.0000;null;payin;0;fail;null;0;null;2022-03-30 12:42:47.000;2022-03-30 12:42:58.000;2022-03-30 12:42:58.000
22939821;null;362;3881;3865;5;"1c9xyxnUQxE.1";17.0000;null;payin;0;fail;null;0;null;2022-03-30 12:42:50.000;2022-03-30 12:43:17.000;2022-03-30 12:43:17.000
22939827;null;362;3881;3865;5;"1c9y3LJwkBU.1";35.0000;null;payin;0;fail;null;0;null;2022-03-30 12:43:47.000;2022-03-30 13:20:03.000;2022-03-30 13:20:03.000
22939829;null;362;3881;3865;5;"1c9y5jI4JCi.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 12:44:20.000;2022-03-30 13:10:03.000;2022-03-30 13:10:03.000
22939831;null;362;3881;3865;5;"1c9y69yvjWq.1";16.0000;null;payin;0;fail;null;0;null;2022-03-30 12:44:28.000;2022-03-30 12:45:03.000;2022-03-30 12:45:03.000
22939833;null;362;3881;3865;5;"1c9y8AeoDfk.1";17.0000;null;payin;0;fail;null;0;null;2022-03-30 12:44:56.000;2022-03-30 12:45:02.000;2022-03-30 12:45:02.000
22939835;null;362;3881;3865;5;"1c9y8gaOjjc.1";23.0000;null;payin;0;fail;null;0;null;2022-03-30 12:45:00.000;2022-03-30 12:45:45.000;2022-03-30 12:45:45.000
22939843;null;362;3881;3865;5;"1c9yC3X9f84.1";95.0000;null;payin;0;fail;null;0;null;2022-03-30 12:45:45.000;2022-03-30 13:20:03.000;2022-03-30 13:20:03.000
22939851;null;362;3881;3865;5;"1c9yEYeN37w.1";16.0000;null;payin;0;fail;null;0;null;2022-03-30 12:46:19.000;2022-03-30 12:46:23.000;2022-03-30 12:46:23.000
22939853;null;362;3881;3865;5;"1c9yEeZ6nBI.1";10.0000;null;payin;0;fail;null;0;null;2022-03-30 12:46:23.000;2022-03-30 13:10:04.000;2022-03-30 13:10:04.000
22939855;null;362;3881;3865;5;"1c9yFAYO848.1";35.0000;null;payin;0;fail;null;0;null;2022-03-30 12:46:30.000;2022-03-30 13:20:04.000;2022-03-30 13:20:04.000
22939859;null;362;3881;3865;5;"1c9yGTr2tto.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 12:46:45.000;2022-03-30 12:47:35.000;2022-03-30 12:47:35.000
22939861;null;362;3881;3865;5;"1c9yGaLGVDE.1";19.0000;null;payin;0;fail;null;0;null;2022-03-30 12:46:47.000;2022-03-30 12:47:24.000;2022-03-30 12:47:24.000
22939863;null;362;3881;3865;5;"1c9yHyZdG8O.1";95.0000;null;payin;0;fail;null;0;null;2022-03-30 12:47:08.000;2022-03-30 13:20:04.000;2022-03-30 13:20:04.000
22939873;null;362;3881;3865;5;"1c9yJCyqpv6.1";50.0000;null;payin;0;fail;null;0;null;2022-03-30 12:47:24.000;2022-03-30 12:48:36.000;2022-03-30 12:48:36.000
22939893;null;362;3881;3865;5;"1c9yOIfdSxk.1";95.0000;null;payin;0;fail;null;0;null;2022-03-30 12:48:31.000;2022-03-30 12:48:59.000;2022-03-30 12:48:59.000
22939895;null;362;3881;3865;5;"1c9yOM5fo3s.1";18.0000;null;payin;0;fail;null;0;null;2022-03-30 12:48:34.000;2022-03-30 12:51:48.000;2022-03-30 12:51:48.000
22939897;null;362;3881;3865;5;"1c9yQFf0rOi.1";16.0000;null;payin;0;fail;null;0;null;2022-03-30 12:49:00.000;2022-03-30 12:49:06.000;2022-03-30 12:49:06.000
22939899;null;362;3881;3865;5;"1c9yR8NKxpg.1";100.0000;null;payin;0;fail;null;0;null;2022-03-30 12:49:12.000;2022-03-30 12:49:32.000;2022-03-30 12:49:32.000
22939901;null;362;3881;3865;5;"1c9yRZ0VbSy.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 12:49:15.000;2022-03-30 12:49:41.000;2022-03-30 12:49:41.000
22939903;null;362;3881;3865;5;"1c9yRYdW5vk.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 12:49:15.000;2022-03-30 13:20:05.000;2022-03-30 13:20:05.000
22939905;null;362;3881;3865;5;"1c9yRlhdH9s.1";10.0000;null;payin;0;fail;null;0;null;2022-03-30 12:49:20.000;2022-03-30 12:50:18.000;2022-03-30 12:50:18.000
22939909;null;362;3881;3865;5;"1c9yTr2BpeS.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 12:49:46.000;2022-03-30 13:20:05.000;2022-03-30 13:20:05.000
22939911;null;362;3881;3865;5;"1c9yTjHuWVE.1";15.0000;null;payin;0;fail;null;0;null;2022-03-30 12:49:47.000;2022-03-30 12:50:20.000;2022-03-30 12:50:20.000
22939915;null;362;3881;3865;5;"1c9yVTy0YAi.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 12:50:08.000;2022-03-30 13:30:03.000;2022-03-30 13:30:03.000
22939917;null;362;3881;3865;5;"1c9yW1ToJN2.1";30.0000;null;payin;0;fail;null;0;null;2022-03-30 12:50:16.000;2022-03-30 13:30:03.000;2022-03-30 13:30:03.000
22939925;null;362;3881;3865;5;"1c9yYyCNIZs.1";500.0000;null;payin;0;fail;null;0;null;2022-03-30 12:50:58.000;2022-03-30 12:52:26.000;2022-03-30 12:52:26.000
22939927;null;362;3881;3865;5;"1c9yZs7dWPw.1";11.0000;null;payin;0;fail;null;0;null;2022-03-30 12:51:11.000;2022-03-30 12:51:44.000;2022-03-30 12:51:44.000
22939929;null;362;3881;3865;5;"1c9yaMxNvSS.1";25.0000;null;payin;0;fail;null;0;null;2022-03-30 12:51:17.000;2022-03-30 13:20:06.000;2022-03-30 13:20:06.000
22939931;null;362;3881;3865;5;"1c9yayIUKKe.1";100.0000;null;payin;0;fail;null;0;null;2022-03-30 12:51:23.000;2022-03-30 12:51:44.000;2022-03-30 12:51:44.000
22939933;null;362;3881;3865;5;"1c9ybFy9yPg.1";12.0000;null;payin;0;fail;null;0;null;2022-03-30 12:51:27.000;2022-03-30 13:20:06.000;2022-03-30 13:20:06.000
22939935;null;362;3881;3865;5;"1c9ybB49a6a.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 12:51:28.000;2022-03-30 13:30:04.000;2022-03-30 13:30:04.000
22939939;null;362;3881;3865;5;"1c9ycGxyR9M.1";15.0000;null;payin;0;fail;null;0;null;2022-03-30 12:51:40.000;2022-03-30 12:51:45.000;2022-03-30 12:51:45.000
22939941;null;362;3881;3865;5;"1c9ycyiBezo.1";25.0000;null;payin;0;fail;null;0;null;2022-03-30 12:51:50.000;2022-03-30 12:52:26.000;2022-03-30 12:52:26.000
22939943;null;362;3881;3865;5;"1c9ydDaQObQ.1";16.0000;null;payin;0;fail;null;0;null;2022-03-30 12:51:53.000;2022-03-30 12:52:25.000;2022-03-30 12:52:25.000
22939945;null;362;3881;3865;5;"1c9ydcRkHxo.1";10.1700;null;payin;0;fail;null;0;null;2022-03-30 12:52:01.000;2022-03-30 12:52:46.000;2022-03-30 12:52:46.000
22939947;null;362;3881;3865;5;"1c9yduBfuzo.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 12:52:05.000;2022-03-30 13:30:04.000;2022-03-30 13:30:04.000
22939949;null;362;3881;3865;5;"1c9yeOjXaqG.1";35.0000;null;payin;0;fail;null;0;null;2022-03-30 12:52:12.000;2022-03-30 12:53:24.000;2022-03-30 12:53:24.000
22939951;null;362;3881;3865;5;"1c9yevNykWO.1";35.0000;null;payin;0;fail;null;0;null;2022-03-30 12:52:16.000;2022-03-30 13:30:05.000;2022-03-30 13:30:04.000
22939955;null;362;3881;3865;5;"1c9ygdxmtUG.1";95.0000;null;payin;0;fail;null;0;null;2022-03-30 12:52:42.000;2022-03-30 12:53:04.000;2022-03-30 12:53:04.000
22939957;null;362;3881;3865;5;"1c9yhnAGYNc.1";23.0000;null;payin;0;fail;null;0;null;2022-03-30 12:52:55.000;2022-03-30 12:53:31.000;2022-03-30 12:53:31.000
22939961;null;362;3881;3865;5;"1c9yhyWVM5g.1";61.0000;null;payin;0;fail;null;0;null;2022-03-30 12:53:00.000;2022-03-30 12:53:53.000;2022-03-30 12:53:53.000
22939969;null;362;3881;3865;5;"1c9yk4WDiJU.1";35.0000;null;payin;0;fail;null;0;null;2022-03-30 12:53:26.000;2022-03-30 13:30:05.000;2022-03-30 13:30:05.000
22939973;null;362;3881;3865;5;"1c9ylAZPMmW.1";15.0000;null;payin;0;fail;null;0;null;2022-03-30 12:53:43.000;2022-03-30 13:30:05.000;2022-03-30 13:30:05.000
22939975;null;362;3881;3865;5;"1c9ylBGGnQG.1";22.0000;null;payin;0;fail;null;0;null;2022-03-30 12:53:43.000;2022-03-30 12:54:34.000;2022-03-30 12:54:34.000
22939979;null;362;3881;3865;5;"1c9ymXmByZE.1";29.0000;null;payin;0;fail;null;0;null;2022-03-30 12:53:59.000;2022-03-30 12:55:33.000;2022-03-30 12:55:33.000
22939981;null;362;3881;3865;5;"1c9ymVC6C8m.1";10.0000;null;payin;0;fail;null;0;null;2022-03-30 12:53:59.000;2022-03-30 12:54:30.000;2022-03-30 12:54:30.000
22939983;null;362;3881;3865;5;"1c9ymdMmBJw.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 12:54:01.000;2022-03-30 12:54:31.000;2022-03-30 12:54:31.000
22939989;null;362;3881;3865;5;"1c9yoWV9LIe.1";250.0000;null;payin;0;fail;null;0;null;2022-03-30 12:54:26.000;2022-03-30 12:55:51.000;2022-03-30 12:55:51.000
22939993;null;362;3881;3865;5;"1c9yoo8Ga92.1";21.0000;null;payin;0;fail;null;0;null;2022-03-30 12:54:32.000;2022-03-30 12:55:43.000;2022-03-30 12:55:43.000
22939999;null;362;3881;3865;5;"1c9ypsB7uZk.1";14.0000;null;payin;0;fail;null;0;null;2022-03-30 12:54:47.000;2022-03-30 12:54:53.000;2022-03-30 12:54:53.000
22940003;null;362;3881;3865;5;"1c9yqhwMmFE.1";14.0000;null;payin;0;fail;null;0;null;2022-03-30 12:54:58.000;2022-03-30 12:55:31.000;2022-03-30 12:55:31.000
22940005;null;362;3881;3865;5;"1c9yrwqoDGy.1";21.0000;null;payin;0;fail;null;0;null;2022-03-30 12:55:15.000;2022-03-30 12:55:50.000;2022-03-30 12:55:50.000
22940007;null;362;3881;3865;5;"1c9ysxUCNnc.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 12:55:26.000;2022-03-30 13:30:06.000;2022-03-30 13:30:06.000
22940009;null;362;3881;3865;5;"1c9yswdgajg.1";10.0000;null;payin;0;fail;null;0;null;2022-03-30 12:55:28.000;2022-03-30 12:55:32.000;2022-03-30 12:55:32.000
22940011;null;362;3881;3865;5;"1c9ytXoHqrY.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 12:55:34.000;2022-03-30 12:56:19.000;2022-03-30 12:56:19.000
22940013;null;362;3881;3865;5;"1c9ytfgnVia.1";25.0000;null;payin;0;fail;null;0;null;2022-03-30 12:55:36.000;2022-03-30 12:56:49.000;2022-03-30 12:56:49.000
22940015;null;362;3881;3865;5;"1c9ytxceIDI.1";50.0000;null;payin;0;fail;null;0;null;2022-03-30 12:55:42.000;2022-03-30 12:55:46.000;2022-03-30 12:55:46.000
22940019;null;362;3881;3865;5;"1c9yvEJVhuC.1";40.0000;null;payin;0;fail;null;0;null;2022-03-30 12:55:59.000;2022-03-30 12:56:48.000;2022-03-30 12:56:48.000
22940025;null;362;3881;3865;5;"1c9ywIyySxc.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 12:56:12.000;2022-03-30 12:56:54.000;2022-03-30 12:56:54.000
22940027;null;362;3881;3865;5;"1c9ywaIn15k.1";17.0000;null;payin;0;fail;null;0;null;2022-03-30 12:56:15.000;2022-03-30 13:20:09.000;2022-03-30 13:20:09.000
22940029;null;362;3881;3865;5;"1c9yx69py8e.1";17.0000;null;payin;0;fail;null;0;null;2022-03-30 12:56:22.000;2022-03-30 12:57:15.000;2022-03-30 12:57:15.000
22940031;null;362;3881;3865;5;"1c9yxdvFeQS.1";29.0000;null;payin;0;fail;null;0;null;2022-03-30 12:56:32.000;2022-03-30 13:30:06.000;2022-03-30 13:30:06.000
22940039;null;362;3881;3865;5;"1c9z12e8wHw.1";12.0000;null;payin;0;fail;null;0;null;2022-03-30 12:57:16.000;2022-03-30 12:57:22.000;2022-03-30 12:57:22.000
22940041;null;362;3881;3865;5;"1c9z1CnjEn2.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 12:57:20.000;2022-03-30 12:58:15.000;2022-03-30 12:58:15.000
22940043;null;362;3881;3865;5;"1c9z1o3RGC0.1";35.0000;null;payin;0;fail;null;0;null;2022-03-30 12:57:26.000;2022-03-30 13:30:06.000;2022-03-30 13:30:06.000
22940049;null;362;3881;3865;5;"1c9z4CJRWHA.1";90.0000;null;payin;0;fail;null;0;null;2022-03-30 12:58:01.000;2022-03-30 12:58:34.000;2022-03-30 12:58:34.000
22940053;null;362;3881;3865;5;"1c9z4h6v8HA.1";128.0000;null;payin;0;fail;null;0;null;2022-03-30 12:58:05.000;2022-03-30 12:58:46.000;2022-03-30 12:58:46.000
22940055;null;362;3881;3865;5;"1c9z5ABNzIu.1";39.0000;null;payin;0;fail;null;0;null;2022-03-30 12:58:12.000;2022-03-30 12:58:47.000;2022-03-30 12:58:47.000
22940057;null;362;3881;3865;5;"1c9z5kVBp6e.1";14.0000;null;payin;0;fail;null;0;null;2022-03-30 12:58:22.000;2022-03-30 12:58:53.000;2022-03-30 12:58:53.000
22940059;null;362;3881;3865;5;"1c9z6MheoQy.1";10.0000;null;payin;0;fail;null;0;null;2022-03-30 12:58:30.000;2022-03-30 13:20:09.000;2022-03-30 13:20:09.000
22940063;null;362;3881;3865;5;"1c9z7NyVF6e.1";11.0000;null;payin;0;fail;null;0;null;2022-03-30 12:58:44.000;2022-03-30 12:59:20.000;2022-03-30 12:59:20.000
22940069;null;362;3881;3865;5;"1c9z8sJFIPo.1";10.0000;null;payin;0;fail;null;0;null;2022-03-30 12:59:04.000;2022-03-30 12:59:13.000;2022-03-30 12:59:13.000
22940085;null;362;3881;3865;5;"1c9zExJ6QGO.1";19.0000;null;payin;0;fail;null;0;null;2022-03-30 13:00:24.000;2022-03-30 13:01:26.000;2022-03-30 13:01:26.000
22940091;null;362;3881;3865;5;"1c9zIW3dEzA.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:01:12.000;2022-03-30 13:30:07.000;2022-03-30 13:30:07.000
22940095;null;362;3881;3865;5;"1c9zKVaGOPo.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:01:39.000;2022-03-30 13:02:17.000;2022-03-30 13:02:17.000
22940099;null;362;3881;3865;5;"1c9zKjy836W.1";27.0000;null;payin;0;fail;null;0;null;2022-03-30 13:01:45.000;2022-03-30 13:40:03.000;2022-03-30 13:40:03.000
22940105;null;362;3881;3865;5;"1c9zLlOuQGO.1";118.0000;null;payin;0;fail;null;0;null;2022-03-30 13:01:56.000;2022-03-30 13:40:04.000;2022-03-30 13:40:04.000
22940121;null;362;3881;3865;5;"1c9zQw94DyK.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:03:06.000;2022-03-30 13:40:04.000;2022-03-30 13:40:04.000
22940125;null;362;3881;3865;5;"1c9zS7aLiPA.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:03:25.000;2022-03-30 13:04:04.000;2022-03-30 13:04:04.000
22940127;null;362;3881;3865;5;"1c9zSiajOme.1";50.0000;null;payin;0;fail;null;0;null;2022-03-30 13:03:33.000;2022-03-30 13:04:07.000;2022-03-30 13:04:07.000
22940131;null;362;3881;3865;5;"1c9zUT1V6Ui.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:03:54.000;2022-03-30 13:04:27.000;2022-03-30 13:04:27.000
22940133;null;362;3881;3865;5;"1c9zUQNiYRU.1";21.0000;null;payin;0;fail;null;0;null;2022-03-30 13:03:56.000;2022-03-30 13:04:39.000;2022-03-30 13:04:39.000
22940135;null;362;3881;3865;5;"1c9zUadY1o0.1";28.0000;null;payin;0;fail;null;0;null;2022-03-30 13:03:58.000;2022-03-30 13:04:38.000;2022-03-30 13:04:38.000
22940137;null;362;3881;3865;5;"1c9zWErhE8W.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:04:18.000;2022-03-30 13:05:15.000;2022-03-30 13:05:15.000
22940139;null;362;3881;3865;5;"1c9zWdDnE7k.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:04:26.000;2022-03-30 13:05:01.000;2022-03-30 13:05:01.000
22940147;null;362;3881;3865;5;"1c9zXpdXIKO.1";15.0000;null;payin;0;fail;null;0;null;2022-03-30 13:04:40.000;2022-03-30 13:40:05.000;2022-03-30 13:40:05.000
22940149;null;362;3881;3865;5;"1c9zXw3Uvku.1";90.0000;null;payin;0;fail;null;0;null;2022-03-30 13:04:44.000;2022-03-30 13:05:21.000;2022-03-30 13:05:21.000
22940151;null;362;3881;3865;5;"1c9zYM5lhPk.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:04:49.000;2022-03-30 13:05:27.000;2022-03-30 13:05:27.000
22940153;null;362;3881;3865;5;"1c9zYarlHE0.1";11.0000;null;payin;0;fail;null;0;null;2022-03-30 13:04:50.000;2022-03-30 13:06:08.000;2022-03-30 13:06:08.000
22940155;null;362;3881;3865;5;"1c9zYgyQ9g0.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:04:54.000;2022-03-30 13:05:33.000;2022-03-30 13:05:33.000
22940157;null;362;3881;3865;5;"1c9zZKgYmzg.1";15.0000;null;payin;0;fail;null;0;null;2022-03-30 13:05:00.000;2022-03-30 13:40:05.000;2022-03-30 13:40:05.000
22940159;null;362;3881;3865;5;"1c9za3IQBMG.1";300.0000;null;payin;0;fail;null;0;null;2022-03-30 13:05:12.000;2022-03-30 13:40:05.000;2022-03-30 13:40:05.000
22940161;null;362;3881;3865;5;"1c9za2uIHIm.1";40.0000;null;payin;0;fail;null;0;null;2022-03-30 13:05:12.000;2022-03-30 13:06:15.000;2022-03-30 13:06:15.000
22940167;null;362;3881;3865;5;"1c9zbRIazmC.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:05:31.000;2022-03-30 13:06:05.000;2022-03-30 13:06:05.000
22940171;null;362;3881;3865;5;"1c9zd1OQQiW.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:05:50.000;2022-03-30 13:06:23.000;2022-03-30 13:06:23.000
22940175;null;362;3881;3865;5;"1c9zd1Y4n8i.1";10.0000;null;payin;0;fail;null;0;null;2022-03-30 13:05:50.000;2022-03-30 13:06:17.000;2022-03-30 13:06:17.000
22940177;null;362;3881;3865;5;"1c9zcxCPrZQ.1";23.0000;null;payin;0;fail;null;0;null;2022-03-30 13:05:51.000;2022-03-30 13:07:11.000;2022-03-30 13:07:11.000
22940181;null;362;3881;3865;5;"1c9zdvsbJYW.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:06:05.000;2022-03-30 13:30:09.000;2022-03-30 13:30:09.000
22940187;null;362;3881;3865;5;"1c9zf3qitWa.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:06:18.000;2022-03-30 13:06:50.000;2022-03-30 13:06:50.000
22940191;null;362;3881;3865;5;"1c9zfNbY1my.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:06:22.000;2022-03-30 13:06:56.000;2022-03-30 13:06:56.000
22940193;null;362;3881;3865;5;"1c9zfTzWRAu.1";10.0000;null;payin;0;fail;null;0;null;2022-03-30 13:06:26.000;2022-03-30 13:30:09.000;2022-03-30 13:30:09.000
22940195;null;362;3881;3865;5;"1c9zfmIMkGu.1";19.0000;null;payin;0;fail;null;0;null;2022-03-30 13:06:27.000;2022-03-30 13:06:50.000;2022-03-30 13:06:50.000
22940197;null;362;3881;3865;5;"1c9zh1euTB2.1";15.0000;null;payin;0;fail;null;0;null;2022-03-30 13:06:47.000;2022-03-30 13:07:19.000;2022-03-30 13:07:19.000
22940199;null;362;3881;3865;5;"1c9zhnBaMSm.1";18.0000;null;payin;0;fail;null;0;null;2022-03-30 13:06:55.000;2022-03-30 13:07:26.000;2022-03-30 13:07:26.000
22940205;null;362;3881;3865;5;"1c9zjXks10i.1";21.0000;null;payin;0;fail;null;0;null;2022-03-30 13:07:18.000;2022-03-30 13:07:43.000;2022-03-30 13:07:43.000
22940207;null;362;3881;3865;5;"1c9zkLatKz2.1";100.0000;null;payin;0;fail;null;0;null;2022-03-30 13:07:29.000;2022-03-30 13:08:17.000;2022-03-30 13:08:17.000
22940209;null;362;3881;3865;5;"1c9zkhYoj4a.1";36.0000;null;payin;0;fail;null;0;null;2022-03-30 13:07:34.000;2022-03-30 13:08:09.000;2022-03-30 13:08:09.000
22940211;null;362;3881;3865;5;"1c9zly7jN7g.1";22.0000;null;payin;0;fail;null;0;null;2022-03-30 13:07:51.000;2022-03-30 13:08:44.000;2022-03-30 13:08:44.000
22940215;null;362;3881;3865;5;"1c9znqVGidk.1";12.0000;null;payin;0;fail;null;0;null;2022-03-30 13:08:19.000;2022-03-30 13:09:22.000;2022-03-30 13:09:22.000
22940217;null;362;3881;3865;5;"1c9zoFXwX4a.1";21.0000;null;payin;0;fail;null;0;null;2022-03-30 13:08:22.000;2022-03-30 13:09:00.000;2022-03-30 13:09:00.000
22940221;null;362;3881;3865;5;"1c9zoqPoGcC.1";17.0000;null;payin;0;fail;null;0;null;2022-03-30 13:08:30.000;2022-03-30 13:09:03.000;2022-03-30 13:09:03.000
22940227;null;362;3881;3865;5;"1c9zqmwEZma.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:08:59.000;2022-03-30 13:09:58.000;2022-03-30 13:09:58.000
22940229;null;362;3881;3865;5;"1c9zqyyU0kC.1";15.0000;null;payin;0;fail;null;0;null;2022-03-30 13:08:59.000;2022-03-30 13:09:03.000;2022-03-30 13:09:03.000
22940233;null;362;3881;3865;5;"1c9zr2Hhzmq.1";39.0000;null;payin;0;fail;null;0;null;2022-03-30 13:09:02.000;2022-03-30 13:09:52.000;2022-03-30 13:09:52.000
22940235;null;362;3881;3865;5;"1c9zrQZY0p6.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:09:05.000;2022-03-30 13:11:42.000;2022-03-30 13:11:42.000
22940237;null;362;3881;3865;5;"1c9zsYl0iq8.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:09:23.000;2022-03-30 13:40:06.000;2022-03-30 13:40:06.000
22940239;null;362;3881;3865;5;"1c9zsxCDVAW.1";94.0000;null;payin;0;fail;null;0;null;2022-03-30 13:09:26.000;2022-03-30 13:09:58.000;2022-03-30 13:09:58.000
22940241;null;362;3881;3865;5;"1c9zsyan9qC.1";10.1100;null;payin;0;fail;null;0;null;2022-03-30 13:09:26.000;2022-03-30 13:40:06.000;2022-03-30 13:40:06.000
22940245;null;362;3881;3865;5;"1c9ztaXvo92.1";15.0000;null;payin;0;fail;null;0;null;2022-03-30 13:09:37.000;2022-03-30 13:09:41.000;2022-03-30 13:09:41.000
22940251;null;362;3881;3865;5;"1c9zuu6liOO.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:09:52.000;2022-03-30 13:10:25.000;2022-03-30 13:10:25.000
22940259;null;362;3881;3865;5;"1c9zvyQeycy.1";12.0000;null;payin;0;fail;null;0;null;2022-03-30 13:10:07.000;2022-03-30 13:40:07.000;2022-03-30 13:40:07.000
22940261;null;362;3881;3865;5;"1c9zyHN6whE.1";94.0000;null;payin;0;fail;null;0;null;2022-03-30 13:10:38.000;2022-03-30 13:50:03.000;2022-03-30 13:50:03.000
22940263;null;362;3881;3865;5;"1c9zyWfkNOq.1";37.0000;null;payin;0;fail;null;0;null;2022-03-30 13:10:41.000;2022-03-30 13:11:06.000;2022-03-30 13:11:06.000
22940265;null;362;3881;3865;5;"1c9zyvTf48O.1";170.0000;null;payin;0;fail;null;0;null;2022-03-30 13:10:47.000;2022-03-30 13:11:17.000;2022-03-30 13:11:17.000
22940269;null;362;3881;3865;5;"1c9zz8RofdA.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:10:52.000;2022-03-30 13:50:03.000;2022-03-30 13:50:03.000
22940271;null;362;3881;3865;5;"1c9zzT4HzTk.1";21.0000;null;payin;0;fail;null;0;null;2022-03-30 13:10:54.000;2022-03-30 13:50:04.000;2022-03-30 13:50:04.000
22940273;null;362;3881;3865;5;"1c9zzj1neue.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:10:58.000;2022-03-30 13:17:49.000;2022-03-30 13:17:49.000
22940277;null;362;3881;3865;5;"1cA00G3VwK8.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:11:07.000;2022-03-30 13:12:11.000;2022-03-30 13:12:11.000
22940279;null;362;3881;3865;5;"1cA00lGXS1w.1";10.1100;null;payin;0;fail;null;0;null;2022-03-30 13:11:14.000;2022-03-30 13:50:04.000;2022-03-30 13:50:04.000
22940287;null;362;3881;3865;5;"1cA02glNc3s.1";82.0000;null;payin;0;fail;null;0;null;2022-03-30 13:11:40.000;2022-03-30 13:50:04.000;2022-03-30 13:50:04.000
22940293;null;362;3881;3865;5;"1cA04SvReoC.1";10.0000;null;payin;0;fail;null;0;null;2022-03-30 13:12:02.000;2022-03-30 13:13:13.000;2022-03-30 13:13:13.000
22940295;null;362;3881;3865;5;"1cA04bTOlii.1";21.0000;null;payin;0;fail;null;0;null;2022-03-30 13:12:04.000;2022-03-30 13:50:05.000;2022-03-30 13:50:05.000
22940297;null;362;3881;3865;5;"1cA04ujZCs4.1";20.0000;null;payin;0;fail;null;0;null;2022-03-30 13:12:08.000;2022-03-30 13:12:37.000;2022-03-30 13:12:37.000
